userid,timestamp,tweet_text,username,all_hashtags,followers_count,following_count,allnumberoftweetscount,retweets,likes 
749600750070861824,2020-11-21 23:16:32,b'Is it true or possible that Programming or coding will be automated in the near future and   heading us to codeless future? #AI #100DaysOfCode #CodeNewbie #CodeNewbies #Automation',b'iamorokgospel',"['AI', '100DaysOfCode', 'CodeNewbie', 'CodeNewbies', 'Automation']",213,379,1404,6,9
3472569974,2020-11-21 23:16:31,"b'\xe2\x80\x98Learned valuable lessons about demand, scope for CarGo; will serve us well\xe2\x80\x99... Courtesy: Indian Express https://t.co/eZ51k5bGgP Awareness, education &amp; info* https://t.co/HR3h0tkx2d All India Transporters Welfare Association #DTiX #BOCI #SIMTA #AIRTRTI #TEUG #RTASG #IoT #Tech #IT https://t.co/w44UWwwTdI'",b'DTiXOrg',"['DTiX', 'BOCI', 'SIMTA', 'AIRTRTI', 'TEUG', 'RTASG', 'IoT', 'Tech', 'IT']",525,65,6158,1,0
2778978649,2020-11-21 23:15:53,"b'Great story by Tristan Pollock.   Lets \xe2\x80\x9cprovide\xe2\x80\x9d something \xe2\x80\x9cbright\xe2\x80\x9d for #blockchain integration. No-code, template based, blockchain agnostic....   Ahhhhh.....   @UnibrightIO &amp; @provideplatform   (Providibright - @kylebt \xf0\x9f\x98\x87)  #baselineprotocol #ethereum #crypto $ubt $eth #SAP https://t.co/a8TBBHVToK'",b'Sjaaaakster',"['blockchain', 'baselineprotocol', 'ethereum', 'crypto', 'SAP']",2715,4034,7790,5,29
729754661213884416,2020-11-21 23:15:27,"b'New article: ""Mortgage - Credit Score Tips \xe2\x80\x93 Getting Your Credit Score to Work For You \xe2\x80\x93 The Black Chronicle"" has been published on Fintech Zoom - https://t.co/97qviNDWGJ @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
721371900514058240,2020-11-21 23:15:26,b'Anyone got any fun #IoT ideas?',b'arttechbot',['IoT'],170,3,74543,0,0
33557787,2020-11-21 23:15:05,b'Turn YOUR IDEA into a PRODUCT for PROFIT: #Startup here: https://t.co/i66LwIPK8W  #entrepreneurs #WomenWhoCode #defstar5 #SocialMedia #DigitalMarketing #python #AI #ReactJS #SEO #SharkTank #DataScientists #MVP #MachineLearning #Linux #MVP #WorkFromHome #Cloud #AWS #fintech #SMM https://t.co/vqVSxI3bsc',b'jcafesin',"['Startup', 'entrepreneurs', 'WomenWhoCode', 'defstar5', 'SocialMedia', 'DigitalMarketing', 'python', 'AI', 'ReactJS', 'SEO', 'SharkTank', 'DataScientists', 'MVP', 'MachineLearning', 'Linux', 'MVP', 'WorkFromHome', 'Cloud', 'AWS', 'fintech', 'SMM']",4674,2979,26718,15,8
1184626340923879424,2020-11-21 23:15:05,b'$XRP is up +3.9% to $0.46470 in the last 15 minutes. #XRP has increased +$0.01810 in the past 15 minutes. 2020-11-21 #BlockChain #XRPTabs',b'CryptoldeaAlert',"['XRP', 'BlockChain', 'XRPTabs']",112,1,16719,1,0
1170802004655894528,2020-11-21 23:15:02,b'Top 10 AI-Powered Parental Control Apps to Keep Your Children Safe https://t.co/LxS1uPYbAn  #ArtificialIntelligence #AI #DataScience #MachineLearning\xc2\xa0 #DeepLearning #IoT #DataAnalytics #PredictiveAnalytics #BigData\xc2\xa0 #DataScientists',b'_asifbhat_',"['ArtificialIntelligence', 'AI', 'DataScience', 'MachineLearning', 'DeepLearning', 'IoT', 'DataAnalytics', 'PredictiveAnalytics', 'BigData', 'DataScientists']",1586,218,4375,8,0
54317231,2020-11-21 23:15:02,"b'Organisations are still struggling with the onboarding of #digital. 30% say a lack of technology skills is the biggest hurdle to #digitisation, according to Harvey Nash Group \xc2\xbb https://t.co/8MjqiCvNS5    #IoT #Cloud #BigData #Transformation #Change #Digital #Automation'",b'arjenvanberkum',"['digital', 'digitisation', 'IoT', 'Cloud', 'BigData', 'Transformation', 'Change', 'Digital', 'Automation']",35873,25902,62583,1,0
304757606,2020-11-21 23:14:13,b'\xe2\x80\x9cNashville\xe2\x80\x9d Available On All Platforms \xf0\x9f\x96\xa4  https://t.co/ZW6tdqGwZY  #100DaysOfCode #blockchain #cryptocurrency #Bitcoin #Binance #bigdata #AI #javascript #rstats #DeFi #Airdrop #altcoins https://t.co/8eWmHndYJa',b'IxAmxTomorrow',"['100DaysOfCode', 'blockchain', 'cryptocurrency', 'Bitcoin', 'Binance', 'bigdata', 'AI', 'javascript', 'rstats', 'DeFi', 'Airdrop', 'altcoins']",3813,2083,9445,21,27
22463597,2020-11-21 23:14:07,b'The latest The Machine learning Daily! https://t.co/l5fSMohj4t #machinelearning #ai',b'ishiid',"['machinelearning', 'ai']",5050,2915,38540,3,1
729754661213884416,2020-11-21 23:14:07,"b'New article: ""How has the wealth management space fared in the GCC?"" has been published on Fintech Zoom - https://t.co/YrmoahlYnY @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO https://t.co/o29xGsrgDh'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,1
1309849002251354119,2020-11-21 23:13:56,"b'@CryptoGainz1 Trading can be stressful at times \xf0\x9f\x98\x85. Why not picking a low  mcap gem! Buy, hold until they ripe a little and enjoy the fruits afterward. $scp @ScPrimeCloud w/full  #AWS #S3-compatible distributed #cloud storage for #businesses. Mainnet product launch January \xe2\x80\x9821 https://t.co/8o47G3uBrW'",b'ScP__Community',"['AWS', 'S3', 'cloud', 'businesses']",25,100,313,1,0
407155069,2020-11-21 23:13:09,b'Another frightening use of technology that US Congress isn\xe2\x80\x99t regulating.  Sigh.  Thanks @NYTimes #technology #AI https://t.co/0ehaLQc04v',b'DeborahCincotta',"['technology', 'AI']",79,171,1492,5,4
206101850,2020-11-21 23:13:01,b'Be Sure to follow all of my Twitter Accounts! @Ray_Witsel and my HOUSE bot @RayWitselHA! #Throwback #IOT #SmartHome https://t.co/VIcKLL27ZK',b'ray_witsel',"['Throwback', 'IOT', 'SmartHome']",43,89,1305,1,0
1217475681967378432,2020-11-21 23:13:00,b'Transforming the railway industry - a digitization example \xf0\x9f\x94\xa5  https://t.co/NBJSPVtUNX  #digitization #IoT #IIoT #casestudy @kapschnet @objectbox_io',b'AsimRahal',"['digitization', 'IoT', 'IIoT', 'casestudy']",166,144,709,2,1
950298994713952257,2020-11-21 23:12:44,b'$XRP #XRP 1/7 from Jan 2018 ATH !!!  #crypto #cryptocurrency #blockchain #coin #altcoin #btc #bitcoin #ethereum #eth #ripple #moon #hodl #fomo #money #forex #trading $BTC $ETH $LTC $BCH #news #fintech #defi #binance #coinbase #bitfinex #exchange #breakout',b'CryptoAsAWay',"['XRP', 'crypto', 'cryptocurrency', 'blockchain', 'coin', 'altcoin', 'btc', 'bitcoin', 'ethereum', 'eth', 'ripple', 'moon', 'hodl', 'fomo', 'money', 'forex', 'trading', 'news', 'fintech', 'defi', 'binance', 'coinbase', 'bitfinex', 'exchange', 'breakout']",531,936,17884,0,1
37983966,2020-11-21 23:12:19,"b'Analysts: Institutional Investor Interest Fueling BTC Rally, Liquidity Crunch Narrative Debunked  #blockchain #dlike #cryptocurrency https://t.co/XkjiZWqXaI'",b'tron_age',"['blockchain', 'dlike', 'cryptocurrency']",6883,2498,103315,0,1
3472569974,2020-11-21 23:12:15,"b""Supply chain radar: Pfizer logistics must be as good as its science... Courtesy: LoadStar Read* https://t.co/k8ptwrinUX Awareness, education &amp; info* https://t.co/mrus7I4lfx All India Confederation Of Goods Vehicle Owners' Associations #DTiX #BOCI #SIMTA #AIRTRTI #TEUG #RTASG #IoT https://t.co/MWNErBMPMq""",b'DTiXOrg',"['DTiX', 'BOCI', 'SIMTA', 'AIRTRTI', 'TEUG', 'RTASG', 'IoT']",525,65,6158,1,0
729754661213884416,2020-11-21 23:12:12,"b'New article: ""Near-Term Catalysts to Watch for COVID Vaccine Stocks"" has been published on Fintech Zoom - https://t.co/LKTttkY1qE @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO https://t.co/5251vOPCEF'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
13584132,2020-11-21 23:12:05,"b'#IoT #IIoT #InternetOfThings @rvp - World Internet of Things Exposition 2020 successfully concluded in Wuxi, China | IoT Council https://t.co/rkYrJtFTFW, see more https://t.co/pWP8DR73aP'",b'rvp',"['IoT', 'IIoT', 'InternetOfThings']",4056,4999,612898,1,0
534563976,2020-11-21 23:11:38,"b'Hot #Analytics with @TIBCO: 1) Immersive, Hyperconverged Analytics for Rapid ""Return on Data"": https://t.co/gfWei19kPW 2) Immersive #VisualAnalytics: https://t.co/37R2Uv6zlI \xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94 #BigData #DataScience #AI #Edge #IoT #IIoT #IoTPL #MachineLearning #DataLeadership #AnalyticsStrategy https://t.co/y1ZAGXmPzm'",b'KirkDBorne',"['Analytics', 'VisualAnalytics', 'BigData', 'DataScience', 'AI', 'Edge', 'IoT', 'IIoT', 'IoTPL', 'MachineLearning', 'DataLeadership', 'AnalyticsStrategy']",272066,9664,128498,13,19
729754661213884416,2020-11-21 23:11:05,"b'New article: ""This Insider Has Just Sold Shares In Kansas City Southern (NYSE:KSU)"" has been published on Fintech Zoom - https://t.co/1u1ruYE3D9 @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
1243218366459854848,2020-11-21 23:11:05,"b'Bitcoin Suisse to Deposit Nearly 100,000 ETH to Ethereum 2.0: Close to 100,000 eth is to be deposited to the new ethereum Proof of Stake (PoS) blockchain by Bitcoin\xe2\x80\xa6 https://t.co/ZD9a3LcKiC #blockchain #cryptocurrency #crypto #bitcoinmining #entrepreneur #btc #ripple #technology https://t.co/hpgNsMkcbl'",b'AYF_Blockchain',"['blockchain', 'cryptocurrency', 'crypto', 'bitcoinmining', 'entrepreneur', 'btc', 'ripple', 'technology']",376,1448,3450,0,0
1139531075703590917,2020-11-21 23:10:12,b'[2021] Financial Analytics: Complete Course (Version 7.2)  https://t.co/PkV6gmtQxJ  #Analytics #manifestation #WomenWhoCode #IoT #IIoT #Python #RStats #CloudComputing #Serverless #Linux #Coding #100DaysofCode #100DaysOfMLCode #udemycoupon https://t.co/bCakKBrMYs',b'BlackfreeNiken',"['Analytics', 'manifestation', 'WomenWhoCode', 'IoT', 'IIoT', 'Python', 'RStats', 'CloudComputing', 'Serverless', 'Linux', 'Coding', '100DaysofCode', '100DaysOfMLCode', 'udemycoupon']",233,164,1416,21,4
14847675,2020-11-21 23:10:04,"b""@@@google #AI Launches 'Hum to Search': A New #machinelearning System That Helps To Find A Song By Humming Google recently launched Hum to Search, a new machine-learned system within Google Search that helps to find a song by .. https://t.co/oRA1OtEOGR https://t.co/FqRLi4NubG""",b'YvesMulkers',"['AI', 'machinelearning']",96680,70721,254096,1,5
860401383308091392,2020-11-21 23:10:04,"b'Date: Saturday, November 21 18:10:03 2020 EST Uptime: 39 days CPU Temperature: 54.1 C Free Disk Space: 29% Memory Usage: 74.0% Load Avg: 0.06 0.08 0.09  Powered by #RaspberryPi #IoT #Maker'",b'gpibot_g',"['RaspberryPi', 'IoT', 'Maker']",66,9,69200,0,0
983317355899031552,2020-11-21 23:10:04,b'Kraken exec: 5 reasons why Bitcoin is \xe2\x80\x98at the beginning of a bull run\xe2\x80\x99 https://t.co/LnUhZMlYbN  #bitcoin #litecoin #stocks #ethereum #cryptocurrency #blockchain #altcoins #income #cryptomining #btc #cryptonews #digitalmoney #cryptowallets #learneverythingbitcoin https://t.co/Ibl5IYSVXy',b'cryptowealth10',"['bitcoin', 'litecoin', 'stocks', 'ethereum', 'cryptocurrency', 'blockchain', 'altcoins', 'income', 'cryptomining', 'btc', 'cryptonews', 'digitalmoney', 'cryptowallets', 'learneverythingbitcoin']",97,9,2780,0,0
771502019471220736,2020-11-21 23:09:37,"b""Bitcoin price could rocket to '$1,000,000' as big institutions buy directly from miners - https://t.co/tqKEdW38IO $BTC #finance #blockchain""",b'CryptoNewswire',"['finance', 'blockchain']",8608,173,190019,0,0
2360931728,2020-11-21 23:09:29,b'How to Request SSL Certificates from a Windows Certificate Server https://t.co/73O5oQs5If #cloud',b'BuildVirtual',['cloud'],1991,2608,18339,2,1
4841388904,2020-11-21 23:09:25,b'Human Orienters Next-Generation Psychometrics https://t.co/cwh7XRsRRF #ai #banking',b'HumanOrienters',"['ai', 'banking']",224,43,137,1,1
183688400,2020-11-21 23:09:24,b'T-STORM OUTLOOK For this evening    Radars and updated maps at       https://t.co/HNLPnb8GMF         #wx #news #weather #hail #winds  #severe #storm #windy   #tornado  #tornado #damage #storms #thunder #Flooding #cloud  #tonight #Saturday https://t.co/95TDZx3A1P',b'livewxradar',"['wx', 'news', 'weather', 'hail', 'winds', 'severe', 'storm', 'windy', 'tornado', 'tornado', 'damage', 'storms', 'thunder', 'Flooding', 'cloud', 'tonight', 'Saturday']",5011,4114,136950,1,0
729754661213884416,2020-11-21 23:09:07,"b'New article: ""AstraZeneca - Phlilippines eyes Indian-made COVID-19 vaccine"" has been published on Fintech Zoom - https://t.co/qZPg3tF8Ij @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
1194497105764634628,2020-11-21 23:08:56,b'Hey #crypto friends are you seeing some of your coins in here? Well I actually see mine! $PLOT @TryPlotX  will be my x100 gem soon! \xf0\x9f\x92\x8e\xf0\x9f\x94\xa5  #BETA app is coming!  @BitMax_Official @APompliano  #blockchain #predictions https://t.co/UXoffT8cH5',b'OneforAll02',"['crypto', 'BETA', 'blockchain', 'predictions']",245,1064,1986,0,1
1179332930516213760,2020-11-21 23:08:30,"b'""AI Trends: What is the technical vision for CISA to manage risk to federal networks and critical infrastructure?\xc3\x82 #ai #technology #BigData #ML"" https://t.co/r6qqolPRdn'",b'BenefitsMind',"['ai', 'technology', 'BigData', 'ML']",216,192,13153,0,0
16477920,2020-11-21 23:08:23,b'Generative adversarial network #GAN #ML #AI #Humanimagesynthesis https://t.co/xRppxhwiIi',b'davidsancar',"['GAN', 'ML', 'AI', 'Humanimagesynthesis']",7057,7667,35807,0,0
3472569974,2020-11-21 23:08:21,"b""GST registration procedure set to be tightened.. Courtesy: New Indian Express Read* https://t.co/DEHOtu2GuK Awareness, education &amp; info sharing effort by* https://t.co/IQ3pCHo2Gh Southzone Motor Transporter's Welfare Association #DTiX #BOCI #SIMTA #AIRTRTI #TEUG #RTASG #IoT #Tech https://t.co/xhSFjiDshS""",b'DTiXOrg',"['DTiX', 'BOCI', 'SIMTA', 'AIRTRTI', 'TEUG', 'RTASG', 'IoT', 'Tech']",525,65,6158,1,0
729754661213884416,2020-11-21 23:08:12,"b'New article: ""China vaccine trials move up as PH, Asean assured of supply \xe2\x80\x93 The Manila Times"" has been published on Fintech Zoom - https://t.co/W1vawg2Pdy @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO https://t.co/56MMkHnVFb'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
741219067,2020-11-21 23:08:09,"b""MindSphere is a distributed two-sided open platform to connect the Internet of Things and leverage it's combined power through services and Apps.  Source @Siemens Link &gt;&gt; https://t.co/Rjm20fPsNY via @antgrasso @antgrasso_IT #MindSphere #IIoT #IoT #DigitalTwin https://t.co/l4voGidOiv""",b'CsuiteTechPoint',"['MindSphere', 'IIoT', 'IoT', 'DigitalTwin']",7127,6776,21537,1,4
1121091885802635266,2020-11-21 23:08:06,b'Post Detail #Blockchain via https://t.co/vBsHOsqluy https://t.co/UydQSOqe5n',b'Roby41262525',['Blockchain'],599,261,27331,0,0
15867081,2020-11-21 23:08:01,b'Machine learning yields a breakthrough in the study of stellar nurseries  #MachineLearning #AI #Science #Astronomy via @physorg_com https://t.co/gldaivSdGx',b'rzembo',"['MachineLearning', 'AI', 'Science', 'Astronomy']",5340,5826,34613,2,2
4789090582,2020-11-21 23:07:25,"b'I am invested in #Bitcoin, #ethereum, #zcash, #link, #xrp, #bitcoincash, #litecoin , #hex, and #tezos. Blockchain tech for the absolute victory. #blockchain'",b'rawoptimization',"['Bitcoin', 'ethereum', 'zcash', 'link', 'xrp', 'bitcoincash', 'litecoin', 'hex', 'tezos', 'blockchain']",188,319,1701,0,7
2415478665,2020-11-21 23:07:24,b'Chinese schools teaching #AI to kids to pave the way towards a digitally transformed future #Education #DigitalTransformation https://t.co/OwmOZElMGF @mvollmer1 @Fabriziobustama @darioandriani @Damien_CABADI @CurieuxExplorer @AshokNellikar @baski_LA @ShiCooks MT @jamesvgingerich',b'KanezaDiane',"['AI', 'Education', 'DigitalTransformation']",11603,12227,119418,40,64
346340126,2020-11-21 23:07:16,b'Obsessed......  #nature #cloud #sky #cloudy #skylovers #shot #mobilephotography https://t.co/SwGutxTPRn',b'BooDyx95',"['nature', 'cloud', 'sky', 'cloudy', 'skylovers', 'shot', 'mobilephotography']",399,288,20349,1,0
729754661213884416,2020-11-21 23:07:08,"b'New article: ""Luxury LifeStyle - Ex-San Diego Tech CEO Gets Six Years in Prison for $65M Ponzi Scheme"" has been published on Fintech Zoom - https://t.co/3LmudXSW6v @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO https://t.co/uhFrOuhND5'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
113689734,2020-11-21 23:07:08,b'13 technologies from advanced robotics to the Internet of Things (IoT) emerged as tools for industrial manufacturing that accelerate the pace of transformation to digital enterprises.  Source @DeloitteInsight &gt;&gt;&gt; https://t.co/KyVPYWHCbU v @antgrasso @antgrasso_IT #IoT #IIoT #AI https://t.co/eIbuZfn1bd',b'MixIntelligence',"['IoT', 'IIoT', 'AI']",8571,8196,25699,4,3
1202199127569977344,2020-11-21 23:06:56,b'\xf0\x9f\x9a\x80PUSD Airdrop &amp; Contest\xf0\x9f\x9a\x80  \xf0\x9f\x92\xb0Get up to $100 in PUSD Token\xf0\x9f\x92\xb0  \xf0\x9f\x93\x8c Simple Task\xf0\x9f\x93\x8c \xe2\x96\xaa\xef\xb8\x8fHuman Control \xe2\x96\xaa\xef\xb8\x8fSocial tasks \xe2\x96\xaa\xef\xb8\x8fSubmit your ERC-20 (ETH) Wallet  Join link: https://t.co/0twbeUQtQu #Airdrop #PUSD #Blockchain #Ethereum',b'ribhmadmoun1',"['Airdrop', 'PUSD', 'Blockchain', 'Ethereum']",169,1336,1653,1,1
3602059815,2020-11-21 23:06:52,"b'@coingecko I am buying $ORN.  $ORN - A Non-custodial Trading #platform built on #holochain #Blockchain.  @Orion_Protocol aggregates every #CEX #DEX, &amp; #swap pool in market into one #decentralized platform.   My $ORN bags are ready for #ALTSEASON https://t.co/BcrnMjFG1H'",b'thortondammish',"['platform', 'holochain', 'Blockchain', 'CEX', 'DEX', 'swap', 'decentralized', 'ALTSEASON']",13,15,259,0,7
16489013,2020-11-21 23:06:12,"b""What's new in #fashiontech #retailtech #wearables by #360Fashion? Read it here: https://t.co/T136dD08YW and @aninanet Thanks to @HFGEnthusiast #wearables #iot""",b'360fashion',"['fashiontech', 'retailtech', 'wearables', '360Fashion', 'wearables', 'iot']",6941,1047,51302,0,0
729754661213884416,2020-11-21 23:06:11,"b'New article: ""Don\xe2\x80\x99t Leave Me This Way \xe2\x80\x93 Voila! Festival, Cockpit Theatre"" has been published on Fintech Zoom - https://t.co/ccvpk9m8J8 @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
529255051,2020-11-21 23:06:02,b'Deep Learning #AI - Why #DeepLearning is really important nowadays! Check out the article https://t.co/WU0XkYOhxH by @saturn_cloud  #Infographic by @ingliguori  #Python #PyTorch #Pandas #Dask #MachineLearning #DigitalTransformation @antgrasso @dinisguarda @ipfconline1 @mvollmer1 https://t.co/hA7QwjAms3',b'thinksysinc',"['AI', 'DeepLearning', 'Infographic', 'Python', 'PyTorch', 'Pandas', 'Dask', 'MachineLearning', 'DigitalTransformation']",3196,4025,9929,26,24
4820804277,2020-11-21 23:05:52,"b'IoT Enhanced Processors Increase Performance, AI, &amp; Security https://t.co/fxfpemjedr  #Iot'",b'machinelearnflx',['Iot'],86846,36259,446218,2,1
415513402,2020-11-21 23:05:43,b'This is creepy \xf0\x9f\x98\xb3 #technology #AI #Science  Do These A.I.-Created Fake People Look Real to You? https://t.co/nPmVgcEgyx',b'87YoMomma',"['technology', 'AI', 'Science']",608,529,22010,1,0
